region,hotel_id,hotel_name,address,hotel_link,hotel_img_link,positive_keywords,negative_keywords
제주,288,보물섬 펜션,"서귀포, 성산읍 한도로 242번길 10-11",https://www.booking.com/hotel/kr/treasure-island-pension.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=231&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=dc4f6de74597013f&srepoch=1645544272&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/295735621.jpg?k=1d20de1c7d3f4e1113597f078b115c7d18227760dd60380eefbdc77de5862bbc&o=&hp=1,맛집|가성비짱|위치|전망|매우 친절한,곰팡이냄새|추운|더러운|욕실
제주,289,파밀리아호텔,"서귀포, 대포동서로 63-20",https://www.booking.com/hotel/kr/familia.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=232&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=dc4f6de74597013f&srepoch=1645544272&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/33783195.jpg?k=818831724132d980755b48619d4f6dabf7b6cd67b61c640048e6c2797f7da03d&o=&hp=1,,
제주,290,수앤수 리조트,"제주, 애월읍 부룡수길 60",https://www.booking.com/hotel/kr/suandsu.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=233&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=dc4f6de74597013f&srepoch=1645544272&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/334675284.jpg?k=d2e28bbf6b67ae4a65df4386288d6f4781655230167000dae9826a2ca1261429&o=&hp=1,,
제주,291,레드 클레이 펜션,"제주, 애월읍 신상로 266",https://www.booking.com/hotel/kr/redeukeulrei-jeju.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=234&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=dc4f6de74597013f&srepoch=1645544272&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/274659275.jpg?k=ac46c7b573f0f4d489a894fa0b2a4613dc751747fbf856730c613bd18ddbbc0f&o=&hp=1,,
제주,292,제주센트럴파크레지던스,"제주, 신대로 12길 14",https://www.booking.com/hotel/kr/jejusenteureolpakeurejideonseu-jeju.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=235&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=dc4f6de74597013f&srepoch=1645544272&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/297751569.jpg?k=b54b9a230e47d8e4ae7c607e26b9d3669d65de602798722c728fc54775094ac5&o=&hp=1,청결|교통 편리,소음|옆방소음|보일러
제주,293,제주 아우룸,"서귀포, 보목로64번길 24",https://www.booking.com/hotel/kr/likiss-village-pension.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=236&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=dc4f6de74597013f&srepoch=1645544272&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/110992053.jpg?k=e7134398d901474f89b37cd9bb53bebda8439a6968be0048115afd7041fc5419&o=&hp=1,청결|청소상태|넓은 객실,배게가 높은|더러운
제주,294,일레 인 호텔 제주,"서귀포, 일주서로 660",https://www.booking.com/hotel/kr/ille-inn.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=237&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=dc4f6de74597013f&srepoch=1645544272&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/31094465.jpg?k=6f3632d2b84e7871975fc2b5e5c21d2da4353eada8c1d770ff3718a05d990e33&o=&hp=1,편안함|만족도,불친절한|잘안보임
제주,295,엘로망 펜션,"제주, 가문동상2길 29-1",https://www.booking.com/hotel/kr/pensyeonelromang.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=238&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=dc4f6de74597013f&srepoch=1645544272&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/256409713.jpg?k=d45ce8e949858afd0a436a5015e55190ebf51700e06c77375f9811b21053fb12&o=&hp=1,친절|최고|숙박비,소음|청소|수영장
제주,296,성산 우리집 펜션,"서귀포, 성산읍 한도로 255번길 9",https://www.booking.com/hotel/kr/sungsan-woori-house-pension.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=239&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=dc4f6de74597013f&srepoch=1645544272&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/182829690.jpg?k=ed29e416aa2611b87fb6667d343a6d8bf478b28d76d19d10f6ce0378236b6d1d&o=&hp=1,편안함|청결|응대|친절|집처럼,청소|노후된
제주,297,해너울,"서귀포, 성산읍 산성효자로 62",https://www.booking.com/hotel/kr/haeneoul.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=240&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=dc4f6de74597013f&srepoch=1645544272&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/246002139.jpg?k=2a52834ddab5a5d2ad9526820e7612c6d5ba59a61534bf18855d401390b46c5d&o=&hp=1,쾌적함|편안함|청결|친절,작은|옛날감성|금액
제주,298,아라팰리스 호텔,"제주, 남성로26길 26",https://www.booking.com/hotel/kr/arapaelriseuhotel.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=241&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=dc4f6de74597013f&srepoch=1645544272&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/267962998.jpg?k=488129701792fee40f2ed8f378b948921715cddd9ce5a0b65d674eb9cee8b5e0&o=&hp=1,예쁨|청결|만족,콘센트|벌레|부족함
제주,299,월정리 루나마르 펜션,"제주, 구좌읍 월정1길 34",https://www.booking.com/hotel/kr/weoljeongri-runamareu-pensyeon.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=242&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=dc4f6de74597013f&srepoch=1645544272&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/122318262.jpg?k=0f1a2a5c7dea957138f4b00777a1f6a71e28dc235ebef1c6499e818ea001e8e4&o=&hp=1,,
제주,300,돈내코힐 리조트,"서귀포, 돈내코로 180",https://www.booking.com/hotel/kr/donnaekohillresort.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=243&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=dc4f6de74597013f&srepoch=1645544272&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/85826334.jpg?k=3ca18d1bc8c95880de4263a50b8b3486458e7792ab93590f291ea4227b42fa25&o=&hp=1,,
제주,301,켄싱턴리조트 제주중문,"서귀포, 중문관광로72번길 29-29",https://www.booking.com/hotel/kr/korea-condo-jeju.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=244&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=dc4f6de74597013f&srepoch=1645544272&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/319789192.jpg?k=e152abb3a2d04b284c5fb841077b529a70f08c37a59d5ba00e8e4343d654dbf7&o=&hp=1,편안함|걸어서|위치,좁은 객실|불편함
제주,302,미르빌 펜션,"서귀포, 안덕면 사계로114번길 87",https://www.booking.com/hotel/kr/mirvill-pension-amp-resort.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=245&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=dc4f6de74597013f&srepoch=1645544272&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/83807482.jpg?k=2a9e1275ef38cb83fa62355a5fb59da3679c577a1992b68c8c588beb63bf4f90&o=&hp=1,친절|재방문|위치,마트가 없는|위치|주방시설이 없는
제주,303,통나무파크,"제주, 애월읍 도치돌길 293",https://www.booking.com/hotel/kr/log-park.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=246&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=dc4f6de74597013f&srepoch=1645544272&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/136572565.jpg?k=b38b27c94b7c16c2ab5dcea08ef010a22b6208d0646226579f49f84516fce24f&o=&hp=1,청결|친절|가까움,조식없음|위치|동네뷰
제주,304,제주 엠 리조트,"서귀포, 중산간서로157번길 28-6",https://www.booking.com/hotel/kr/jeju-m-resort.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=248&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=dc4f6de74597013f&srepoch=1645544272&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/119505027.jpg?k=a9e4c784e54bc97d9faca7e05061fd2793ae1d0a1e6aaada9172e60bc22b4ece&o=&hp=1,친절|청결|조용함,조명스위치|위치
제주,305,해안성 펜션,"서귀포, 태평로 92번길 29(호근동)",https://www.booking.com/hotel/kr/haeansung-pension.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=249&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=dc4f6de74597013f&srepoch=1645544272&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/177535749.jpg?k=84a1edcb889e0479508450a0be5354605015b04ed8daf81005a5ea1b546d2a16&o=&hp=1,자연환경|조용함|친절,청결|불친절
제주,306,마린포트 리조트,"서귀포, 이어도로 744",https://www.booking.com/hotel/kr/marine-port-resort.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=250&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=dc4f6de74597013f&srepoch=1645544272&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/257009121.jpg?k=01cef1ea0ec5473e6b5d8af6b6dcccc09a091945a10c35ecfc951f96a2f69f93&o=&hp=1,공기좋음|전망|청결|재방문|산방산뷰,냄새|낡은
부산,307,웨스틴 조선 부산,"부산, 해운대구 동백로 67",https://www.booking.com/hotel/kr/the-westin-chosun-busan.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=f253395dbd1b00d9&srepoch=1645517372&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/332675839.jpg?k=70b8f0de164847f3bb886e6e25386c292d86e86e2604695b5cb04f40bf588d6e&o=&hp=1,조식|편안함|조용함,난방|코로나|중단됨
부산,308,롯데 호텔 부산,"부산, 부산진구 가야대로 772",https://www.booking.com/hotel/kr/lotte-busan.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=f253395dbd1b00d9&srepoch=1645517372&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/38633775.jpg?k=ff8defedbca44fce36727b238f8150c49ac60e054d9560358926ab45c6b7f87c&o=&hp=1,조용함|융통성|가성비,조식|위치|청소
부산,309,Ananti Hilton Busan,"부산, 268-32, Gijanghaean-ro, Gijang-eup, Gijang-gun",https://www.booking.com/hotel/kr/hilton-busan.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=f253395dbd1b00d9&srepoch=1645517372&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/109898106.jpg?k=49e4991978be19b86436ec97e69f52dd02bb52246bc4b8f43f951abb9b8fa15b&o=&hp=1,오션뷰|전망,조식가격|욕실환기|청소|미끄러운
부산,310,시그니엘 부산,"부산, 해운대구 달맞이길 30",https://www.booking.com/hotel/kr/signiel-busan.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=f253395dbd1b00d9&srepoch=1645517372&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/263192211.jpg?k=225b3dd2a0e841cecbc31fb3ac68775ca20617e7ad7739352b116300d63477f4&o=&hp=1,재방문|친절|음식|5성급|청결,공사장뷰|층간소음|낡은
부산,311,파크하얏트 부산,"부산, 해운대구 마린시티1로 51",https://www.booking.com/hotel/kr/park-hyatt-busan.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=f253395dbd1b00d9&srepoch=1645517372&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/187808120.jpg?k=edbcd38146d7f906914c2f8564c139249f5f5bbc92eaf4fa53498bd4a60446ef&o=&hp=1,맛집|주변경관|룸 컨디션|아늑함|실내디자인,비싼 가격|가격
부산,312,파라다이스 호텔 부산,"부산, 해운대구 해운대해변로 296",https://www.booking.com/hotel/kr/paradise-busan.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=f253395dbd1b00d9&srepoch=1645517372&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/89438720.jpg?k=c41f47656a1fc5c286f42bf37186b2d7ba36edeb43574bd599c385463e79ffa2&o=&hp=1,청결|친절|아늑함|최상,작은 객실|방충망|동선|실망
부산,313,그랜드 조선 부산,"부산, 해운대구 해운대해변로 292",https://www.booking.com/hotel/kr/grand-josun-busan.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=f253395dbd1b00d9&srepoch=1645517372&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/274680179.jpg?k=9f32fc5cb943f6998db47daaad1044ae59a112f550c14d29913833ef9e09b803&o=&hp=1,뷰맛집|조용함|친절|멋짐|재방문,불진철함|건조함
부산,314,농심 호텔,"부산, 동래구 금강공원로20번길 23",https://www.booking.com/hotel/kr/nongshim.ko.html?label=bdot-P2XUozRl7Uj73QAuByfkUwS267777897793%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-576851273475%3Alp1009871%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YUlRwjG4dAJkHxCuUKVzpFo&sid=6501b31231a00a3035b564f903cd02d3&aid=376440&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&nflt=class%3D3%3Bclass%3D5%3Bclass%3D4&srpvid=f253395dbd1b00d9&srepoch=1645517372&from=searchresults#hotelTmpl,https://cf.bstatic.com/xdata/images/hotel/max500/39409238.jpg?k=051d0cc3e8916cca0ef5ea6c297f51e9f585808c081099accff6c5d6211bd639&o=&hp=1,뷰짱|친절|수영장온천|음식|바다앞,가성비|직원들|목욕탕
